pair,ligand,molecule_chembl_id,frozen_class,target_name,target_chembl_id,assay_chembl_id,document_chembl_id,assay_type,standard_type,standard_relation,pchembl_value,assay_organism,confidence_score,protein_construct,wildtype_or_mutant,priority_flags,original_label,human_include_exclude,human_reviewed_label,human_rationale,incomparable_record,note
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL4019303,CHEMBL4017506,B,IC50,=,6.96,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL4019289,CHEMBL4017506,B,IC50,=,7.35,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL4019279,CHEMBL4017506,B,Kd,=,8.46,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL4199849,CHEMBL4196123,B,IC50,=,7.6,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL4276427,CHEMBL4270669,B,Ki,=,7.7,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL4312246,CHEMBL4311940,B,IC50,=,7.7,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL5099288,CHEMBL5096219,B,IC50,=,7.89,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,PIK3CA,CHEMBL4005,CHEMBL5654100,CHEMBL5653604,B,IC50,=,7.28,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,mTOR,CHEMBL2842,CHEMBL2020176,CHEMBL2016472,B,IC50,=,5.34,,8,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,mTOR,CHEMBL2842,CHEMBL4019293,CHEMBL4017506,B,IC50,=,7.03,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,mTOR,CHEMBL2842,CHEMBL4019283,CHEMBL4017506,B,Kd,=,7.72,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,mTOR,CHEMBL2842,CHEMBL4199839,CHEMBL4196123,B,IC50,=,5.7,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,mTOR,CHEMBL2842,CHEMBL4276426,CHEMBL4270669,B,Ki,=,6.7,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,mTOR,CHEMBL2842,CHEMBL5138978,CHEMBL5137017,B,IC50,=,6.01,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,mTOR,CHEMBL2842,CHEMBL5138982,CHEMBL5137017,B,IC50,=,5.65,Homo sapiens,9,unknown,unknown,mixed_endpoint;top_document_series;high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_13,CHEMBL2336325,dual,PIK3CA,CHEMBL4005,CHEMBL4276430,CHEMBL4270669,B,Kd,=,7.48,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_13,CHEMBL2336325,dual,mTOR,CHEMBL2842,CHEMBL2338832,CHEMBL2331448,B,IC50,=,8.55,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_13,CHEMBL2336325,dual,mTOR,CHEMBL2842,CHEMBL3705655,CHEMBL3638644,B,IC50,=,7.7,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_13,CHEMBL2336325,dual,mTOR,CHEMBL2842,CHEMBL4276429,CHEMBL4270669,B,Kd,=,9.85,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_13,CHEMBL2336325,dual,mTOR,CHEMBL2842,CHEMBL5513494,CHEMBL5512615,B,IC50,=,9.85,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_13,CHEMBL2336325,dual,mTOR,CHEMBL2842,CHEMBL6124352,CHEMBL6121003,B,IC50,=,8.47,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_14,CHEMBL3393066,dual,PIK3CA,CHEMBL4005,CHEMBL3395875,CHEMBL3392967,B,IC50,=,7.8,Homo sapiens,9,unknown,unknown,high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_14,CHEMBL3393066,dual,PIK3CA,CHEMBL4005,CHEMBL5231757,CHEMBL5230127,B,IC50,=,7.75,Homo sapiens,9,unknown,unknown,high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_14,CHEMBL3393066,dual,mTOR,CHEMBL2842,CHEMBL5231759,CHEMBL5230127,B,IC50,=,7.43,Homo sapiens,9,unknown,unknown,high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_14,CHEMBL3393066,dual,mTOR,CHEMBL2842,CHEMBL5253274,CHEMBL5252519,B,IC50,=,7.41,Homo sapiens,9,unknown,unknown,high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_15,CHEMBL3813842,dual,PIK3CA,CHEMBL4005,CHEMBL3816166,CHEMBL3813614,B,Ki,=,8.7,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_15,CHEMBL3813842,dual,PIK3CA,CHEMBL4005,CHEMBL5347349,CHEMBL5346869,B,IC50,=,8.7,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_15,CHEMBL3813842,dual,mTOR,CHEMBL2842,CHEMBL3816167,CHEMBL3813614,B,Ki,=,7.16,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_15,CHEMBL3813842,dual,mTOR,CHEMBL2842,CHEMBL5347353,CHEMBL5346869,B,IC50,=,7.16,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_16,CHEMBL3545366,dual,PIK3CA,CHEMBL4005,CHEMBL4376357,CHEMBL4373732,B,IC50,=,7.41,Homo sapiens,9,unknown,unknown,high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_16,CHEMBL3545366,dual,mTOR,CHEMBL2842,CHEMBL4376361,CHEMBL4373732,B,IC50,=,6.8,Homo sapiens,9,unknown,unknown,high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_16,CHEMBL3545366,dual,mTOR,CHEMBL2842,CHEMBL5519914,CHEMBL5518190,B,IC50,=,6.82,Homo sapiens,9,unknown,unknown,high_auroc_influence,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_18,CHEMBL586702,dual,PIK3CA,CHEMBL4005,CHEMBL1216940,CHEMBL1212808,B,IC50,=,7.8,,8,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_18,CHEMBL586702,dual,PIK3CA,CHEMBL4005,CHEMBL1914124,CHEMBL1909493,B,IC50,=,8.05,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_18,CHEMBL586702,dual,PIK3CA,CHEMBL4005,CHEMBL1914120,CHEMBL1909493,B,IC50,=,7.6,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_18,CHEMBL586702,dual,PIK3CA,CHEMBL4005,CHEMBL1914070,CHEMBL1909493,B,IC50,=,7.92,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_18,CHEMBL586702,dual,PIK3CA,CHEMBL4005,CHEMBL1914069,CHEMBL1909493,B,IC50,=,6.96,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_18,CHEMBL586702,dual,PIK3CA,CHEMBL4005,CHEMBL1914068,CHEMBL1909493,B,IC50,=,7.5,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
PIK3CA/mTOR,PM48_18,CHEMBL586702,dual,PIK3CA,CHEMBL4005,CHEMBL2328971,CHEMBL2321664,B,IC50,=,8.22,Homo sapiens,9,unknown,unknown,mixed_endpoint,dual,include,dual,Homo sapiens high-confidence activity retained; construct/mutation unknown without assay free text.,0,construct/mutation require source-document reading; API fields deposited here; reviewed_by=local_agent_metadata_pass; review_date=2026-08-26; chembl_api_down
